20	0.00668811992079
25	0.00755486746832
30	0.0077534661198
35	0.00839466525347
40	0.0120615285178
45	0.0122607276624
50	0.0165091668317
55	0.0385648531861
60	0.0942929798218
65	0.170541533314
70	0.25604786036
75	0.355741046053
80	0.442218707525
85	0.546155525941
90	0.621312176535
95	0.702480933564
100	0.77076096115
